barangay,household_id,member_id,worked_last_week,job_last_week,work_prov,work_city,primary_occupation,industry,nature_of_employment,class_of_worker,basis_of_payment,other_job,worked_hours,want_more_hours,farmer,fisher,looking_for_work,reason_not_looking,availability_for_work,willing_to_work
Tibanban,TIB-0198,TIB-0198-4,1,3,785,740,935264,68272,3,0,5,2,21,2,2,2,2,04,,2
Tibanban,TIB-0198,TIB-0198-5,1,2,407,438,725926,21547,2,6,2,2,21,1,2,2,2,05,,2
Tibanban,TIB-0198,TIB-0198-6,1,2,917,932,876354,98935,1,2,4,1,45,1,2,1,2,01,,1
Tibanban,TIB-0199,TIB-0199-1,1,3,976,116,663867,34617,1,2,2,1,37,2,2,1,2,09,,2
Tibanban,TIB-0200,TIB-0200-1,2,,,,,,,,,,,,2,2,1,,2,2
Tibanban,TIB-0200,TIB-0200-2,2,,,,,,,,,,,,2,2,2,08,,1
Tibanban,TIB-0200,TIB-0200-3,2,,,,,,,,,,,,1,2,1,,1,2
Tibanban,TIB-0200,TIB-0200-4,2,,,,,,,,,,,,2,2,2,01,,2
Tibanban,TIB-0200,TIB-0200-5,2,,,,,,,,,,,,2,2,1,,1,1
Tibanban,TIB-0201,TIB-0201-1,1,1,874,903,924045,39928,2,0,1,1,29,1,1,2,2,05,,2
Tibanban,TIB-0201,TIB-0201-2,1,2,503,602,923196,99929,1,6,2,1,25,1,2,2,2,02,,1
Tibanban,TIB-0201,TIB-0201-3,1,3,911,573,494413,20574,3,0,3,1,57,2,1,2,2,01,,1
Tibanban,TIB-0201,TIB-0201-4,2,,,,,,,,,,,,2,2,2,08,,1
Tibanban,TIB-0201,TIB-0201-5,1,2,500,188,315068,42077,3,5,7,1,48,2,1,2,2,02,,1
Tibanban,TIB-0201,TIB-0201-6,2,,,,,,,,,,,,2,2,2,03,,1
Tibanban,TIB-0202,TIB-0202-1,2,,,,,,,,,,,,2,2,2,01,,2
Tibanban,TIB-0202,TIB-0202-2,1,2,300,523,337465,10401,3,3,7,1,43,1,1,2,2,07,,1
Tibanban,TIB-0202,TIB-0202-3,2,,,,,,,,,,,,1,2,1,,1,2
Tibanban,TIB-0202,TIB-0202-4,1,3,184,466,271478,58451,3,3,5,2,35,1,1,2,2,09,,1
Tibanban,TIB-0203,TIB-0203-1,1,2,727,339,580879,91765,1,0,5,1,50,1,2,1,2,10,,1
Tibanban,TIB-0203,TIB-0203-2,2,,,,,,,,,,,,2,2,2,02,,1
Tibanban,TIB-0203,TIB-0203-3,1,3,511,106,846622,79592,3,5,6,1,60,1,2,1,2,04,,1
Tibanban,TIB-0203,TIB-0203-4,2,,,,,,,,,,,,1,2,1,,1,1
Tibanban,TIB-0204,TIB-0204-1,1,1,982,761,938319,56774,3,0,1,1,51,2,2,1,2,02,,1
Tibanban,TIB-0204,TIB-0204-2,1,2,304,704,136791,75521,1,4,3,2,25,2,1,2,2,06,,2
Tibanban,TIB-0204,TIB-0204-3,1,3,690,705,930922,52466,1,1,0,1,58,2,2,2,2,99,,2
Tibanban,TIB-0204,TIB-0204-4,1,3,972,165,735249,72164,3,5,3,2,51,2,1,2,2,02,,2
Tibanban,TIB-0204,TIB-0204-5,2,,,,,,,,,,,,2,1,1,,2,2
Tibanban,TIB-0205,TIB-0205-1,,,,,,,,,,,,,,,,,,
Tibanban,TIB-0205,TIB-0205-2,,,,,,,,,,,,,,,,,,
Tibanban,TIB-0205,TIB-0205-3,1,1,240,151,589106,12405,3,1,0,2,43,1,2,1,2,10,,1
Tibanban,TIB-0205,TIB-0205-4,1,3,432,964,972049,53553,1,6,0,2,45,2,2,2,2,04,,2
Tibanban,TIB-0206,TIB-0206-1,2,,,,,,,,,,,,2,2,1,,1,2
Tibanban,TIB-0206,TIB-0206-2,1,1,341,598,144324,89134,2,0,4,2,40,2,2,2,2,10,,2
Tibanban,TIB-0206,TIB-0206-3,,,,,,,,,,,,,,,,,,
Tibanban,TIB-0207,TIB-0207-1,2,,,,,,,,,,,,2,1,1,,1,2
Tibanban,TIB-0207,TIB-0207-2,,,,,,,,,,,,,,,,,,
Tibanban,TIB-0207,TIB-0207-3,2,,,,,,,,,,,,1,2,1,,2,1
Tibanban,TIB-0207,TIB-0207-4,2,,,,,,,,,,,,2,2,2,99,,2
Tibanban,TIB-0208,TIB-0208-1,1,1,733,451,224692,65974,2,1,1,1,41,2,1,2,2,99,,1
Tibanban,TIB-0208,TIB-0208-2,,,,,,,,,,,,,,,,,,
Tibanban,TIB-0208,TIB-0208-3,2,,,,,,,,,,,,2,1,1,,2,1
Tibanban,TIB-0208,TIB-0208-4,1,1,123,475,564476,19795,1,5,1,1,30,1,2,2,2,06,,1
Tibanban,TIB-0209,TIB-0209-1,,,,,,,,,,,,,,,,,,
Tibanban,TIB-0209,TIB-0209-2,1,2,249,234,242374,42023,1,6,6,1,53,2,2,1,2,99,,1
Tibanban,TIB-0209,TIB-0209-3,1,1,628,561,323389,15097,3,2,1,2,21,1,2,2,2,06,,2
Tibanban,TIB-0209,TIB-0209-4,1,2,200,734,880521,27025,1,2,3,2,58,2,1,2,2,04,,2
Tibanban,TIB-0210,TIB-0210-1,,,,,,,,,,,,,,,,,,
Tibanban,TIB-0211,TIB-0211-1,1,3,252,113,757478,39302,1,2,6,1,20,2,2,1,2,05,,1
Tibanban,TIB-0212,TIB-0212-1,2,,,,,,,,,,,,2,2,2,04,,1
Tibanban,TIB-0212,TIB-0212-2,,,,,,,,,,,,,,,,,,
Tibanban,TIB-0212,TIB-0212-3,2,,,,,,,,,,,,1,2,1,,2,1
Tibanban,TIB-0212,TIB-0212-4,2,,,,,,,,,,,,2,2,1,,2,1
Tibanban,TIB-0212,TIB-0212-5,2,,,,,,,,,,,,2,2,2,04,,1
Tibanban,TIB-0213,TIB-0213-1,2,,,,,,,,,,,,1,2,1,,2,1
Tibanban,TIB-0213,TIB-0213-2,,,,,,,,,,,,,,,,,,
Tibanban,TIB-0213,TIB-0213-3,1,3,358,488,369258,45161,2,1,0,2,58,1,2,2,2,03,,1
Tibanban,TIB-0213,TIB-0213-4,2,,,,,,,,,,,,2,2,2,07,,2
Tibanban,TIB-0213,TIB-0213-5,1,1,766,315,216912,94958,1,3,3,1,44,2,2,2,2,05,,1
Tibanban,TIB-0214,TIB-0214-1,1,3,658,424,661471,58989,1,1,3,2,50,1,2,1,2,06,,2
Tibanban,TIB-0215,TIB-0215-1,2,,,,,,,,,,,,2,2,1,,2,2
Tibanban,TIB-0215,TIB-0215-2,1,1,258,228,201405,20305,1,4,6,1,32,2,2,1,2,05,,2
Tibanban,TIB-0215,TIB-0215-3,2,,,,,,,,,,,,2,2,2,06,,2
Tibanban,TIB-0216,TIB-0216-1,2,,,,,,,,,,,,2,2,2,05,,2
Tibanban,TIB-0216,TIB-0216-2,,,,,,,,,,,,,,,,,,
Tibanban,TIB-0216,TIB-0216-3,2,,,,,,,,,,,,2,2,2,08,,1
Tibanban,TIB-0216,TIB-0216-4,1,1,306,601,561138,44754,2,5,7,1,49,1,1,2,2,10,,2
Tibanban,TIB-0216,TIB-0216-5,2,,,,,,,,,,,,2,2,1,,2,2
Tibanban,TIB-0216,TIB-0216-6,2,,,,,,,,,,,,1,2,1,,2,1
Tibanban,TIB-0217,TIB-0217-1,2,,,,,,,,,,,,2,1,1,,2,2
Tibanban,TIB-0217,TIB-0217-2,2,,,,,,,,,,,,2,2,2,01,,1
Tibanban,TIB-0217,TIB-0217-3,1,2,218,272,510215,16278,2,0,7,1,58,2,1,2,2,10,,2
Tibanban,TIB-0217,TIB-0217-4,1,2,266,799,615550,86999,1,0,5,1,57,1,1,2,2,03,,1
Tibanban,TIB-0217,TIB-0217-5,1,3,962,462,698390,11386,3,4,1,1,51,2,2,1,2,02,,1
Tiblawan,TIB-0001,TIB-0001-1,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0001,TIB-0001-2,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0001,TIB-0001-3,1,3,779,875,457819,91308,3,6,1,2,27,1,2,1,2,05,,1
Tiblawan,TIB-0001,TIB-0001-4,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0002,TIB-0002-1,2,,,,,,,,,,,,2,2,1,,2,2
Tiblawan,TIB-0002,TIB-0002-2,2,,,,,,,,,,,,1,2,1,,2,2
Tiblawan,TIB-0002,TIB-0002-3,1,2,256,777,357161,79699,1,0,7,1,53,2,2,2,2,08,,2
Tiblawan,TIB-0002,TIB-0002-4,2,,,,,,,,,,,,2,2,2,07,,1
Tiblawan,TIB-0003,TIB-0003-1,2,,,,,,,,,,,,2,2,2,04,,2
Tiblawan,TIB-0003,TIB-0003-2,1,2,715,592,358167,15937,3,4,6,1,31,1,1,2,2,01,,1
Tiblawan,TIB-0003,TIB-0003-3,1,2,265,795,720432,64958,2,4,5,1,20,2,1,2,2,01,,2
Tiblawan,TIB-0003,TIB-0003-4,1,1,305,560,695412,74746,2,5,3,2,58,2,1,2,2,09,,1
Tiblawan,TIB-0004,TIB-0004-1,1,2,231,812,480260,40314,2,2,4,1,60,1,2,2,2,05,,1
Tiblawan,TIB-0004,TIB-0004-2,1,2,925,845,848311,43696,3,3,5,2,46,2,2,1,2,09,,2
Tiblawan,TIB-0004,TIB-0004-3,1,2,998,799,698888,35614,2,1,1,1,54,1,2,2,2,04,,2
Tiblawan,TIB-0004,TIB-0004-4,1,3,963,460,427239,19617,2,2,4,2,45,2,2,2,2,04,,2
Tiblawan,TIB-0005,TIB-0005-1,1,1,728,930,219790,64711,2,0,4,2,20,2,2,1,2,06,,2
Tiblawan,TIB-0005,TIB-0005-2,1,3,712,672,274779,54465,1,5,0,1,47,1,1,2,2,06,,2
Tiblawan,TIB-0005,TIB-0005-3,2,,,,,,,,,,,,1,2,1,,2,2
Tiblawan,TIB-0006,TIB-0006-1,1,1,790,748,720461,78776,2,0,4,1,39,2,2,2,2,01,,1
Tiblawan,TIB-0007,TIB-0007-1,1,2,782,431,190515,17710,1,5,1,1,49,1,1,2,2,03,,1
Tiblawan,TIB-0007,TIB-0007-2,2,,,,,,,,,,,,2,2,2,06,,1
Tiblawan,TIB-0007,TIB-0007-3,2,,,,,,,,,,,,2,2,2,01,,1
Tiblawan,TIB-0007,TIB-0007-4,1,3,652,358,663246,70543,1,0,2,1,59,2,2,2,2,08,,2
Tiblawan,TIB-0008,TIB-0008-1,2,,,,,,,,,,,,2,2,2,01,,2
Tiblawan,TIB-0008,TIB-0008-2,2,,,,,,,,,,,,1,2,1,,2,2
Tiblawan,TIB-0008,TIB-0008-3,1,1,504,840,245491,30865,3,6,6,2,52,1,2,2,2,03,,2
Tiblawan,TIB-0008,TIB-0008-4,1,1,349,490,137107,83023,2,5,5,2,49,2,2,2,2,10,,2
Tiblawan,TIB-0008,TIB-0008-5,1,1,930,267,755659,51526,3,6,1,1,51,2,2,2,2,09,,1
Tiblawan,TIB-0008,TIB-0008-6,1,3,300,118,570111,61163,1,5,1,1,38,2,2,2,2,08,,2
Tiblawan,TIB-0009,TIB-0009-1,2,,,,,,,,,,,,2,2,1,,1,1
Tiblawan,TIB-0009,TIB-0009-2,1,1,945,531,864947,46204,3,3,7,2,29,1,2,1,2,08,,2
Tiblawan,TIB-0009,TIB-0009-3,1,3,944,421,938919,86061,3,5,1,2,36,2,2,2,2,07,,2
Tiblawan,TIB-0009,TIB-0009-4,1,2,533,328,872801,59043,2,6,5,2,21,2,2,2,2,10,,1
Tiblawan,TIB-0010,TIB-0010-1,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0011,TIB-0011-1,2,,,,,,,,,,,,2,2,2,10,,1
Tiblawan,TIB-0012,TIB-0012-1,1,3,436,422,410800,94335,3,0,6,1,21,1,1,2,2,06,,2
Tiblawan,TIB-0013,TIB-0013-1,2,,,,,,,,,,,,1,2,1,,1,2
Tiblawan,TIB-0014,TIB-0014-1,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0014,TIB-0014-2,2,,,,,,,,,,,,2,2,1,,1,1
Tiblawan,TIB-0015,TIB-0015-1,2,,,,,,,,,,,,2,2,1,,2,1
Tiblawan,TIB-0015,TIB-0015-2,1,3,797,339,707033,50783,1,1,0,1,20,2,2,2,2,09,,1
Tiblawan,TIB-0015,TIB-0015-3,1,3,382,552,948512,45015,1,5,7,2,28,1,1,2,2,06,,1
Tiblawan,TIB-0016,TIB-0016-1,1,3,372,423,672671,14256,1,4,2,2,28,2,2,1,2,05,,2
Tiblawan,TIB-0016,TIB-0016-2,2,,,,,,,,,,,,2,2,2,10,,2
Tiblawan,TIB-0016,TIB-0016-3,1,2,633,247,816758,44504,1,0,2,1,29,1,2,2,2,01,,2
Tiblawan,TIB-0017,TIB-0017-1,2,,,,,,,,,,,,1,2,1,,1,2
Tiblawan,TIB-0017,TIB-0017-2,1,1,857,576,749179,67565,2,1,5,2,52,1,2,2,2,02,,2
Tiblawan,TIB-0017,TIB-0017-3,2,,,,,,,,,,,,2,2,2,99,,1
Tiblawan,TIB-0017,TIB-0017-4,1,2,109,193,899084,66524,3,5,6,1,26,1,1,2,2,04,,1
Tiblawan,TIB-0017,TIB-0017-5,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0018,TIB-0018-1,1,2,824,622,548688,11980,3,0,3,2,33,2,2,2,2,06,,1
Tiblawan,TIB-0018,TIB-0018-2,1,3,215,537,499366,43861,1,6,1,1,30,2,1,2,2,10,,1
Tiblawan,TIB-0018,TIB-0018-3,1,2,539,207,432632,20674,3,5,7,2,40,2,2,1,2,05,,1
Tiblawan,TIB-0018,TIB-0018-4,2,,,,,,,,,,,,1,2,1,,1,2
Tiblawan,TIB-0018,TIB-0018-5,2,,,,,,,,,,,,2,2,1,,1,2
Tiblawan,TIB-0019,TIB-0019-1,1,2,202,331,320423,99024,3,5,3,1,38,2,2,2,2,06,,1
Tiblawan,TIB-0019,TIB-0019-2,1,3,119,932,992650,40638,3,3,7,1,58,2,2,1,2,08,,2
Tiblawan,TIB-0019,TIB-0019-3,2,,,,,,,,,,,,2,1,1,,2,2
Tiblawan,TIB-0019,TIB-0019-4,2,,,,,,,,,,,,2,2,2,02,,2
Tiblawan,TIB-0019,TIB-0019-5,1,1,768,995,674026,29082,3,4,1,2,34,1,2,2,2,05,,1
Tiblawan,TIB-0020,TIB-0020-1,1,2,110,556,677504,89948,3,6,7,1,47,1,1,2,2,07,,1
Tiblawan,TIB-0021,TIB-0021-1,1,1,121,854,341170,48416,3,1,3,1,22,2,2,2,2,04,,2
Tiblawan,TIB-0021,TIB-0021-2,1,3,376,658,252599,40943,2,1,2,1,46,2,1,2,2,10,,2
Tiblawan,TIB-0021,TIB-0021-3,1,2,230,366,475758,76926,1,1,2,1,41,1,1,2,2,01,,1
Tiblawan,TIB-0021,TIB-0021-4,1,1,286,884,536494,48358,3,1,3,1,56,2,2,2,2,09,,1
Tiblawan,TIB-0021,TIB-0021-5,2,,,,,,,,,,,,2,2,2,04,,2
Tiblawan,TIB-0022,TIB-0022-1,1,3,130,449,672576,85613,2,2,5,1,41,1,1,2,2,04,,1
Tiblawan,TIB-0022,TIB-0022-2,1,3,926,416,728037,71166,3,0,3,1,60,1,2,2,2,01,,1
Tiblawan,TIB-0022,TIB-0022-3,1,3,827,181,301074,44930,2,3,3,1,39,1,2,1,2,01,,1
Tiblawan,TIB-0022,TIB-0022-4,2,,,,,,,,,,,,2,2,2,03,,1
Tiblawan,TIB-0022,TIB-0022-5,2,,,,,,,,,,,,2,2,1,,1,1
Tiblawan,TIB-0023,TIB-0023-1,1,1,967,567,446541,98258,2,0,4,1,56,2,2,2,2,02,,2
Tiblawan,TIB-0023,TIB-0023-2,1,2,519,710,170666,84503,3,6,6,1,54,1,1,2,2,06,,1
Tiblawan,TIB-0023,TIB-0023-3,1,3,506,350,819703,87281,3,2,6,1,39,1,2,2,2,99,,2
Tiblawan,TIB-0024,TIB-0024-1,2,,,,,,,,,,,,2,1,1,,2,2
Tiblawan,TIB-0024,TIB-0024-2,2,,,,,,,,,,,,2,2,1,,2,1
Tiblawan,TIB-0024,TIB-0024-3,1,3,139,125,931932,70904,3,2,0,2,21,1,2,2,2,99,,2
Tiblawan,TIB-0024,TIB-0024-4,1,1,262,947,325899,56461,3,3,2,1,36,2,2,1,2,03,,1
Tiblawan,TIB-0025,TIB-0025-1,2,,,,,,,,,,,,2,2,2,09,,1
Tiblawan,TIB-0025,TIB-0025-2,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0025,TIB-0025-3,1,3,573,331,393874,46726,2,5,6,1,40,1,2,2,2,09,,1
Tiblawan,TIB-0025,TIB-0025-4,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0025,TIB-0025-5,2,,,,,,,,,,,,2,1,1,,1,2
Tiblawan,TIB-0025,TIB-0025-6,1,1,388,222,982674,68045,3,2,0,1,25,2,2,2,2,02,,1
Tiblawan,TIB-0026,TIB-0026-1,1,1,268,148,618379,25275,1,1,4,1,38,1,1,2,2,07,,2
Tiblawan,TIB-0026,TIB-0026-2,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0026,TIB-0026-3,1,3,564,514,578027,52983,2,0,6,1,42,2,2,2,2,07,,2
Tiblawan,TIB-0026,TIB-0026-4,1,2,309,684,467944,67934,3,0,5,2,40,1,2,2,2,07,,2
Tiblawan,TIB-0026,TIB-0026-5,1,3,938,401,956911,45075,2,2,3,1,24,2,1,2,2,03,,2
Tiblawan,TIB-0027,TIB-0027-1,1,3,469,507,674167,41970,1,0,7,2,60,1,2,2,2,03,,2
Tiblawan,TIB-0028,TIB-0028-1,1,1,178,946,721316,52208,3,4,6,2,56,1,1,2,2,07,,1
Tiblawan,TIB-0028,TIB-0028-2,1,3,340,878,471034,79032,2,4,6,1,27,2,1,2,2,04,,2
Tiblawan,TIB-0028,TIB-0028-3,1,3,769,408,697756,58271,3,4,6,1,59,2,2,1,2,08,,2
Tiblawan,TIB-0028,TIB-0028-4,1,3,120,559,996872,51159,3,4,3,1,34,1,1,2,2,08,,1
Tiblawan,TIB-0028,TIB-0028-5,1,3,297,705,237123,77155,1,3,6,2,42,2,2,1,2,01,,1
Tiblawan,TIB-0028,TIB-0028-6,2,,,,,,,,,,,,1,2,1,,1,1
Tiblawan,TIB-0029,TIB-0029-1,1,1,108,315,999948,77221,2,3,7,2,45,2,1,2,2,10,,2
Tiblawan,TIB-0029,TIB-0029-2,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0030,TIB-0030-1,2,,,,,,,,,,,,2,2,1,,2,2
Tiblawan,TIB-0030,TIB-0030-2,2,,,,,,,,,,,,1,2,1,,2,1
Tiblawan,TIB-0030,TIB-0030-3,1,3,175,190,702225,21918,3,3,4,2,55,1,2,2,2,99,,1
Tiblawan,TIB-0030,TIB-0030-4,1,2,383,766,400468,22147,1,0,1,1,45,2,2,2,2,07,,2
Tiblawan,TIB-0030,TIB-0030-5,1,1,909,545,629343,28070,1,4,6,2,58,2,1,2,2,99,,1
Tiblawan,TIB-0031,TIB-0031-1,1,3,639,625,751784,78718,1,2,6,2,49,1,2,2,2,06,,1
Tiblawan,TIB-0031,TIB-0031-2,1,3,351,437,196179,60143,2,2,6,1,37,1,1,2,2,08,,2
Tiblawan,TIB-0032,TIB-0032-1,2,,,,,,,,,,,,1,2,1,,2,2
Tiblawan,TIB-0032,TIB-0032-2,2,,,,,,,,,,,,1,2,1,,1,2
Tiblawan,TIB-0032,TIB-0032-3,1,1,870,722,130906,97889,3,4,2,1,41,2,2,2,2,04,,1
Tiblawan,TIB-0032,TIB-0032-4,1,3,122,434,849278,58731,3,5,0,1,41,2,1,2,2,01,,1
Tiblawan,TIB-0033,TIB-0033-1,2,,,,,,,,,,,,2,2,2,10,,1
Tiblawan,TIB-0033,TIB-0033-2,1,1,877,813,586724,60490,2,1,4,1,28,1,2,2,2,01,,2
Tiblawan,TIB-0033,TIB-0033-3,2,,,,,,,,,,,,1,2,1,,1,2
Tiblawan,TIB-0033,TIB-0033-4,1,2,457,225,474721,55261,2,2,6,1,36,2,2,2,2,10,,2
Tiblawan,TIB-0033,TIB-0033-5,1,1,189,507,448372,31125,1,3,5,1,36,1,1,2,2,99,,1
Tiblawan,TIB-0033,TIB-0033-6,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0034,TIB-0034-1,1,3,898,706,178305,24661,2,1,6,1,24,1,1,2,2,99,,1
Tiblawan,TIB-0035,TIB-0035-1,2,,,,,,,,,,,,2,1,1,,1,2
Tiblawan,TIB-0035,TIB-0035-2,2,,,,,,,,,,,,1,2,1,,2,2
Tiblawan,TIB-0036,TIB-0036-1,1,2,500,131,506846,42187,3,5,7,2,35,2,2,1,2,09,,1
Tiblawan,TIB-0036,TIB-0036-2,2,,,,,,,,,,,,2,2,1,,1,1
Tiblawan,TIB-0036,TIB-0036-3,1,3,141,209,913133,19509,1,3,0,2,42,2,2,2,2,08,,2
Tiblawan,TIB-0036,TIB-0036-4,1,3,664,539,996248,40842,2,3,2,1,44,1,1,2,2,07,,1
Tiblawan,TIB-0036,TIB-0036-5,1,3,724,948,696767,93561,1,2,6,1,41,1,1,2,2,05,,2
Tiblawan,TIB-0037,TIB-0037-1,1,1,563,790,681060,85731,1,6,1,1,32,2,2,2,2,05,,2
Tiblawan,TIB-0037,TIB-0037-2,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0037,TIB-0037-3,1,2,783,658,800032,25495,2,3,4,1,45,1,1,2,2,08,,1
Tiblawan,TIB-0038,TIB-0038-1,1,3,901,768,674916,35070,1,3,5,2,21,1,1,2,2,09,,2
Tiblawan,TIB-0038,TIB-0038-2,1,1,579,100,612721,66439,1,6,7,1,42,1,2,2,2,04,,2
Tiblawan,TIB-0038,TIB-0038-3,1,3,657,387,205208,12415,1,4,5,2,39,2,2,1,2,05,,1
Tiblawan,TIB-0039,TIB-0039-1,1,3,285,207,397590,14445,3,0,3,1,53,1,2,2,2,09,,2
Tiblawan,TIB-0040,TIB-0040-1,1,3,336,572,497585,60419,1,1,0,1,39,1,2,2,2,02,,1
Tiblawan,TIB-0040,TIB-0040-2,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0040,TIB-0040-3,1,3,869,904,177929,98944,1,6,2,1,30,1,1,2,2,01,,2
Tiblawan,TIB-0040,TIB-0040-4,1,3,420,638,390027,11755,3,6,0,1,31,1,1,2,2,06,,2
Tiblawan,TIB-0040,TIB-0040-5,2,,,,,,,,,,,,2,2,2,08,,2
Tiblawan,TIB-0041,TIB-0041-1,2,,,,,,,,,,,,2,2,1,,2,1
Tiblawan,TIB-0042,TIB-0042-1,1,2,224,791,670115,51210,2,1,3,1,53,2,2,2,2,07,,2
Tiblawan,TIB-0042,TIB-0042-2,1,3,169,200,397837,88113,1,1,0,2,54,1,2,2,2,07,,1
Tiblawan,TIB-0043,TIB-0043-1,1,2,898,898,170979,82698,1,0,0,1,57,1,2,2,2,04,,1
Tiblawan,TIB-0043,TIB-0043-2,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0043,TIB-0043-3,1,2,800,705,330653,97184,1,6,4,2,40,2,2,2,2,06,,2
Tiblawan,TIB-0043,TIB-0043-4,2,,,,,,,,,,,,2,1,1,,2,1
Tiblawan,TIB-0043,TIB-0043-5,1,1,347,338,455715,79965,3,6,5,2,24,2,1,2,2,03,,1
Tiblawan,TIB-0044,TIB-0044-1,2,,,,,,,,,,,,2,2,2,05,,1
Tiblawan,TIB-0044,TIB-0044-2,2,,,,,,,,,,,,1,2,1,,1,1
Tiblawan,TIB-0045,TIB-0045-1,2,,,,,,,,,,,,2,2,2,05,,1
Tiblawan,TIB-0045,TIB-0045-2,1,2,480,653,485640,87048,2,6,1,2,20,1,2,2,2,09,,2
Tiblawan,TIB-0045,TIB-0045-3,1,3,370,270,126459,25463,2,6,3,1,47,1,2,2,2,03,,1
Tiblawan,TIB-0045,TIB-0045-4,1,2,867,587,853257,39209,2,5,4,2,34,1,2,1,2,01,,1
Tiblawan,TIB-0045,TIB-0045-5,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0045,TIB-0045-6,2,,,,,,,,,,,,1,2,1,,2,1
Tiblawan,TIB-0046,TIB-0046-1,1,1,585,450,795598,89318,1,2,1,1,33,2,2,2,2,06,,1
Tiblawan,TIB-0046,TIB-0046-2,1,2,392,225,624159,61639,1,6,5,2,46,2,2,2,2,07,,2
Tiblawan,TIB-0047,TIB-0047-1,2,,,,,,,,,,,,1,2,1,,1,1
Tiblawan,TIB-0048,TIB-0048-1,1,3,890,368,861437,75497,3,6,4,2,47,2,2,2,2,04,,2
Tiblawan,TIB-0048,TIB-0048-2,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0048,TIB-0048-3,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0048,TIB-0048-4,1,3,132,864,426149,12657,3,3,3,2,30,1,2,2,2,10,,1
Tiblawan,TIB-0049,TIB-0049-1,2,,,,,,,,,,,,2,2,2,02,,2
Tiblawan,TIB-0049,TIB-0049-2,1,1,403,452,165344,78515,1,0,1,1,27,2,1,2,2,02,,1
Tiblawan,TIB-0050,TIB-0050-1,1,3,659,338,875975,25481,2,1,4,1,41,2,2,2,2,99,,2
Tiblawan,TIB-0050,TIB-0050-2,1,2,786,917,652514,64627,3,5,2,2,40,2,2,2,2,01,,1
Tiblawan,TIB-0050,TIB-0050-3,1,3,623,632,170020,63029,3,1,2,1,46,1,2,2,2,10,,2
Tiblawan,TIB-0050,TIB-0050-4,2,,,,,,,,,,,,1,2,1,,2,2
Tiblawan,TIB-0051,TIB-0051-1,1,1,227,259,401731,18241,1,5,3,2,57,1,2,2,2,08,,2
Tiblawan,TIB-0052,TIB-0052-1,1,1,528,350,120395,57019,2,1,3,2,24,2,2,2,2,99,,1
Tiblawan,TIB-0052,TIB-0052-2,1,1,223,503,260554,73924,3,6,0,1,45,1,1,2,2,01,,1
Tiblawan,TIB-0052,TIB-0052-3,1,2,436,351,498913,15661,1,0,5,1,28,2,1,2,2,07,,1
Tiblawan,TIB-0053,TIB-0053-1,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0054,TIB-0054-1,1,2,217,398,339274,95536,1,6,2,1,59,2,1,2,2,09,,2
Tiblawan,TIB-0054,TIB-0054-2,1,3,250,981,723788,58966,3,2,6,1,24,2,2,1,2,03,,1
Tiblawan,TIB-0054,TIB-0054-3,2,,,,,,,,,,,,1,2,1,,2,1
Tiblawan,TIB-0055,TIB-0055-1,2,,,,,,,,,,,,2,2,1,,1,2
Tiblawan,TIB-0055,TIB-0055-2,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0055,TIB-0055-3,1,2,148,490,378936,98018,3,2,6,2,36,1,2,2,2,08,,2
Tiblawan,TIB-0055,TIB-0055-4,1,1,941,489,352239,88542,1,5,1,2,28,2,2,2,2,04,,2
Tiblawan,TIB-0055,TIB-0055-5,,,,,,,,,,,,,,,,,,
Tiblawan,TIB-0056,TIB-0056-1,1,3,828,975,823025,76260,3,2,5,2,43,2,2,1,2,03,,2
Tiblawan,TIB-0056,TIB-0056-2,1,3,639,292,994892,33379,3,3,4,1,57,2,1,2,2,09,,2
Tiblawan,TIB-0056,TIB-0056-3,1,3,560,926,802807,99464,3,1,2,1,44,2,2,2,2,08,,1
Tiblawan,TIB-0057,TIB-0057-1,2,,,,,,,,,,,,1,2,1,,2,1
Tiblawan,TIB-0057,TIB-0057-2,2,,,,,,,,,,,,2,2,2,05,,2
Tiblawan,TIB-0058,TIB-0058-1,2,,,,,,,,,,,,2,2,2,02,,1
Tiblawan,TIB-0058,TIB-0058-2,1,3,575,333,979553,96098,1,0,5,2,24,2,1,2,2,05,,2
Tiblawan,TIB-0058,TIB-0058-3,1,3,341,903,541725,48977,1,3,0,1,52,2,2,2,2,06,,1
