barangay,household_id,member_id,filipino_citizen,overseas_filipino,other_location_resided,province_moved,city_moved,barangay_moved,month_year_moved,province_from,city_from,barangay_from,internal_displacement
Tiblawan,TIB-0027,TIB-0027-3,1,5,1,182,359,817,02-2017,553,454,932,2
Tiblawan,TIB-0027,TIB-0027-4,2,,1,265,397,411,01-2015,231,382,904,2
Tiblawan,TIB-0028,TIB-0028-1,2,1,1,524,946,384,10-2023,580,136,204,2
Tiblawan,TIB-0028,TIB-0028-2,2,,1,127,676,482,04-2011,771,703,670,2
Tiblawan,TIB-0028,TIB-0028-3,2,3,2,,,,,,,,2
Tiblawan,TIB-0029,TIB-0029-1,2,1,1,263,241,247,11-2018,830,588,492,4
Tiblawan,TIB-0029,TIB-0029-2,2,,2,,,,,,,,2
Tiblawan,TIB-0029,TIB-0029-3,2,1,2,,,,,,,,3
Tiblawan,TIB-0030,TIB-0030-1,2,,1,345,772,384,11-2020,620,248,843,5
Tiblawan,TIB-0031,TIB-0031-1,1,6,1,410,794,287,12-2019,887,136,426,4
Tiblawan,TIB-0031,TIB-0031-2,2,5,2,,,,,,,,5
Tiblawan,TIB-0031,TIB-0031-3,2,6,2,,,,,,,,4
Tiblawan,TIB-0031,TIB-0031-4,2,,1,817,896,120,05-2024,393,742,433,5
Tiblawan,TIB-0032,TIB-0032-1,3,2,2,,,,,,,,5
Tiblawan,TIB-0032,TIB-0032-2,1,4,2,,,,,,,,3
Tiblawan,TIB-0033,TIB-0033-1,3,2,2,,,,,,,,2
Tiblawan,TIB-0033,TIB-0033-2,2,4,2,,,,,,,,3
Tiblawan,TIB-0033,TIB-0033-3,3,1,1,586,672,275,06-2013,503,789,279,3
Tiblawan,TIB-0034,TIB-0034-1,2,4,1,340,290,255,06-2007,781,605,653,1
Tiblawan,TIB-0035,TIB-0035-1,1,4,1,388,472,528,10-2022,263,825,509,4
Tiblawan,TIB-0035,TIB-0035-2,3,,1,655,772,405,11-2014,236,683,159,4
Tiblawan,TIB-0035,TIB-0035-3,3,,2,,,,,,,,5
Tiblawan,TIB-0035,TIB-0035-4,3,,1,430,458,273,07-2003,907,861,176,2
Tiblawan,TIB-0036,TIB-0036-1,1,6,1,425,108,936,09-2017,287,932,708,2
Tiblawan,TIB-0036,TIB-0036-2,3,,1,763,292,324,04-2001,240,104,757,3
Tiblawan,TIB-0036,TIB-0036-3,2,3,2,,,,,,,,5
Tiblawan,TIB-0036,TIB-0036-4,3,1,1,984,732,728,12-2001,146,992,844,4
Tiblawan,TIB-0037,TIB-0037-1,2,2,1,146,784,100,11-2005,689,128,183,1
Tiblawan,TIB-0037,TIB-0037-2,1,6,1,551,608,150,12-2011,399,794,532,4
Tiblawan,TIB-0037,TIB-0037-3,1,4,2,,,,,,,,4
Tiblawan,TIB-0037,TIB-0037-4,3,4,2,,,,,,,,3
Tiblawan,TIB-0037,TIB-0037-5,1,2,1,674,991,125,04-2019,533,516,792,5
Tiblawan,TIB-0037,TIB-0037-6,3,5,2,,,,,,,,4
Tiblawan,TIB-0038,TIB-0038-1,1,,2,,,,,,,,1
Tiblawan,TIB-0038,TIB-0038-2,3,6,1,215,867,466,01-2015,516,643,872,2
Tiblawan,TIB-0038,TIB-0038-3,3,6,1,948,817,972,12-2001,249,835,466,5
Tiblawan,TIB-0038,TIB-0038-4,3,,1,959,986,489,02-2008,853,308,575,3
Tiblawan,TIB-0039,TIB-0039-1,2,,2,,,,,,,,3
Tiblawan,TIB-0039,TIB-0039-2,2,5,1,166,718,753,10-2011,543,453,203,2
Tiblawan,TIB-0039,TIB-0039-3,3,,1,431,286,173,11-2001,332,913,277,2
Tiblawan,TIB-0039,TIB-0039-4,2,4,1,199,594,290,06-2022,306,195,416,5
Tiblawan,TIB-0039,TIB-0039-5,2,7,1,364,108,359,12-2006,687,779,193,4
Tiblawan,TIB-0039,TIB-0039-6,2,3,1,705,758,436,07-2018,961,113,647,3
Tiblawan,TIB-0040,TIB-0040-1,1,,1,153,680,667,09-2019,558,949,883,5
Tiblawan,TIB-0040,TIB-0040-2,2,,2,,,,,,,,5
Tiblawan,TIB-0040,TIB-0040-3,3,6,2,,,,,,,,3
Tiblawan,TIB-0040,TIB-0040-4,3,1,1,619,130,581,06-2010,658,856,508,4
Tiblawan,TIB-0040,TIB-0040-5,2,3,1,141,546,483,04-2006,878,979,537,1
Tiblawan,TIB-0040,TIB-0040-6,2,7,1,351,740,983,02-2002,540,627,805,5
Tiblawan,TIB-0041,TIB-0041-1,2,4,1,955,948,506,02-2009,812,676,208,5
Tiblawan,TIB-0041,TIB-0041-2,1,,1,505,672,147,06-2005,711,358,970,1
Tiblawan,TIB-0042,TIB-0042-1,1,1,2,,,,,,,,4
Tiblawan,TIB-0042,TIB-0042-2,2,2,1,828,833,331,09-2001,750,591,258,2
Tiblawan,TIB-0042,TIB-0042-3,1,,2,,,,,,,,5
Tiblawan,TIB-0042,TIB-0042-4,1,7,1,874,865,617,02-2022,780,449,328,4
Tiblawan,TIB-0042,TIB-0042-5,2,1,2,,,,,,,,2
Tiblawan,TIB-0043,TIB-0043-1,2,,2,,,,,,,,5
Tiblawan,TIB-0043,TIB-0043-2,2,,1,201,838,363,03-2022,768,480,889,4
Tiblawan,TIB-0043,TIB-0043-3,2,3,1,427,164,354,10-2018,562,275,785,2
Tiblawan,TIB-0043,TIB-0043-4,2,,2,,,,,,,,4
Tiblawan,TIB-0044,TIB-0044-1,1,,2,,,,,,,,5
Tiblawan,TIB-0044,TIB-0044-2,2,4,2,,,,,,,,3
Tiblawan,TIB-0044,TIB-0044-3,2,3,2,,,,,,,,2
Tiblawan,TIB-0044,TIB-0044-4,2,4,2,,,,,,,,4
Tiblawan,TIB-0044,TIB-0044-5,1,2,1,480,140,242,12-2017,410,264,720,3
Tiblawan,TIB-0044,TIB-0044-6,2,,1,987,369,446,12-2023,185,115,902,3
Tiblawan,TIB-0045,TIB-0045-1,2,7,1,738,714,773,07-2000,179,686,683,4
Tiblawan,TIB-0045,TIB-0045-2,2,,1,755,996,996,10-2004,532,647,192,4
Tiblawan,TIB-0045,TIB-0045-3,3,6,1,946,624,758,06-2009,902,726,948,2
Tiblawan,TIB-0045,TIB-0045-4,3,3,1,789,438,669,12-2012,967,100,267,1
Tiblawan,TIB-0046,TIB-0046-1,2,4,1,308,949,462,07-2017,488,537,715,2
Tiblawan,TIB-0046,TIB-0046-2,3,1,2,,,,,,,,1
Tiblawan,TIB-0046,TIB-0046-3,2,1,2,,,,,,,,3
Tiblawan,TIB-0047,TIB-0047-1,3,,2,,,,,,,,3
Tiblawan,TIB-0047,TIB-0047-2,1,,2,,,,,,,,5
Tiblawan,TIB-0047,TIB-0047-3,2,7,1,325,346,346,08-2009,688,432,645,5
Tiblawan,TIB-0048,TIB-0048-1,2,,1,355,408,914,10-2016,161,928,129,4
Tiblawan,TIB-0048,TIB-0048-2,3,7,2,,,,,,,,1
Tiblawan,TIB-0048,TIB-0048-3,3,7,2,,,,,,,,1
Tiblawan,TIB-0049,TIB-0049-1,3,6,2,,,,,,,,4
Tiblawan,TIB-0050,TIB-0050-1,2,6,2,,,,,,,,2
Tiblawan,TIB-0051,TIB-0051-1,1,7,1,617,238,890,08-2000,352,972,203,4
Tiblawan,TIB-0051,TIB-0051-2,3,,1,213,855,111,10-2023,699,829,695,4
Tiblawan,TIB-0051,TIB-0051-3,2,4,2,,,,,,,,4
Tiblawan,TIB-0051,TIB-0051-4,2,3,1,321,678,844,10-2008,264,985,911,4
Tiblawan,TIB-0051,TIB-0051-5,2,,2,,,,,,,,2
Tiblawan,TIB-0051,TIB-0051-6,3,7,2,,,,,,,,4
Tiblawan,TIB-0052,TIB-0052-1,1,,1,587,302,873,11-2004,682,603,308,4
Tiblawan,TIB-0052,TIB-0052-2,3,,1,967,738,167,02-2022,905,357,105,4
Tiblawan,TIB-0053,TIB-0053-1,2,,1,141,894,228,03-2009,257,200,246,5
Tiblawan,TIB-0053,TIB-0053-2,2,5,2,,,,,,,,3
Tiblawan,TIB-0054,TIB-0054-1,2,1,1,133,490,708,06-2022,359,203,406,3
Tiblawan,TIB-0054,TIB-0054-2,1,2,1,345,850,588,04-2018,483,427,575,2
Tiblawan,TIB-0054,TIB-0054-3,2,4,1,287,151,675,10-2023,356,522,640,1
Tiblawan,TIB-0055,TIB-0055-1,1,7,2,,,,,,,,2
Tiblawan,TIB-0055,TIB-0055-2,1,5,2,,,,,,,,2
Tiblawan,TIB-0056,TIB-0056-1,1,,2,,,,,,,,3
Tiblawan,TIB-0057,TIB-0057-1,2,5,1,623,148,468,10-2022,220,409,718,2
Tiblawan,TIB-0057,TIB-0057-2,3,7,1,799,874,341,03-2007,420,733,661,1
Tiblawan,TIB-0057,TIB-0057-3,3,,1,298,813,972,06-2014,188,728,329,2
Tiblawan,TIB-0057,TIB-0057-4,2,,1,778,875,658,11-2000,992,213,339,1
Tiblawan,TIB-0058,TIB-0058-1,1,5,2,,,,,,,,5
Tiblawan,TIB-0059,TIB-0059-1,2,,2,,,,,,,,4
Tiblawan,TIB-0059,TIB-0059-2,3,,1,403,761,845,02-2014,938,467,294,3
Tiblawan,TIB-0059,TIB-0059-3,2,3,2,,,,,,,,4
Tiblawan,TIB-0059,TIB-0059-4,3,4,1,669,339,782,07-2021,737,712,327,3
Tiblawan,TIB-0059,TIB-0059-5,3,5,1,846,182,998,06-2006,513,636,517,5
Tiblawan,TIB-0059,TIB-0059-6,1,5,1,430,841,985,09-2014,278,899,394,5
Tiblawan,TIB-0060,TIB-0060-1,2,3,2,,,,,,,,3
Tiblawan,TIB-0060,TIB-0060-2,3,5,1,886,393,632,08-2010,708,773,642,2
Tiblawan,TIB-0060,TIB-0060-3,3,3,2,,,,,,,,3
Tiblawan,TIB-0060,TIB-0060-4,3,,2,,,,,,,,1
Tiblawan,TIB-0060,TIB-0060-5,1,5,1,685,793,413,05-2008,490,853,321,3
Tiblawan,TIB-0061,TIB-0061-1,3,4,1,646,463,107,12-2020,944,232,510,5
Tiblawan,TIB-0061,TIB-0061-2,2,5,1,430,438,635,01-2016,386,832,400,4
Tiblawan,TIB-0062,TIB-0062-1,2,5,2,,,,,,,,3
Tiblawan,TIB-0062,TIB-0062-2,2,5,2,,,,,,,,1
Tiblawan,TIB-0062,TIB-0062-3,3,3,1,692,579,641,07-2008,247,234,753,4
Tiblawan,TIB-0062,TIB-0062-4,3,6,1,996,323,273,04-2008,564,902,377,4
Tiblawan,TIB-0062,TIB-0062-5,1,3,1,423,662,935,06-2004,740,411,489,2
Tiblawan,TIB-0063,TIB-0063-1,3,3,2,,,,,,,,3
Tiblawan,TIB-0063,TIB-0063-2,3,6,2,,,,,,,,1
Tiblawan,TIB-0063,TIB-0063-3,3,3,1,311,527,395,09-2024,854,911,808,2
Tiblawan,TIB-0064,TIB-0064-1,1,4,2,,,,,,,,3
Tiblawan,TIB-0064,TIB-0064-2,1,6,1,258,523,331,07-2011,399,122,434,5
Tiblawan,TIB-0065,TIB-0065-1,2,5,2,,,,,,,,4
Tiblawan,TIB-0065,TIB-0065-2,1,4,1,341,912,989,03-2005,987,159,267,5
Tiblawan,TIB-0065,TIB-0065-3,2,7,2,,,,,,,,5
Tiblawan,TIB-0065,TIB-0065-4,2,,1,826,731,255,09-2002,482,257,491,5
Tiblawan,TIB-0065,TIB-0065-5,2,,2,,,,,,,,5
Tiblawan,TIB-0066,TIB-0066-1,2,3,1,260,523,956,12-2007,413,273,273,1
Tiblawan,TIB-0067,TIB-0067-1,3,6,1,240,476,668,01-2022,178,176,937,3
Tiblawan,TIB-0067,TIB-0067-2,2,2,1,519,144,630,01-2017,235,406,682,4
Tiblawan,TIB-0067,TIB-0067-3,2,7,1,651,290,558,10-2014,974,858,717,1
Tiblawan,TIB-0067,TIB-0067-4,2,1,2,,,,,,,,5
Tiblawan,TIB-0068,TIB-0068-1,1,7,1,526,327,462,06-2023,509,664,219,1
Tiblawan,TIB-0068,TIB-0068-2,1,5,1,503,837,317,02-2024,502,228,290,2
Tiblawan,TIB-0068,TIB-0068-3,2,7,1,992,854,761,06-2017,477,489,814,1
Tiblawan,TIB-0068,TIB-0068-4,1,6,2,,,,,,,,3
Tiblawan,TIB-0068,TIB-0068-5,1,6,2,,,,,,,,5
Tiblawan,TIB-0068,TIB-0068-6,1,4,1,668,762,166,07-2021,847,789,994,2
Tiblawan,TIB-0069,TIB-0069-1,3,1,2,,,,,,,,4
Tiblawan,TIB-0069,TIB-0069-2,3,7,1,175,291,565,02-2001,697,298,313,5
Tiblawan,TIB-0069,TIB-0069-3,2,2,2,,,,,,,,3
Tiblawan,TIB-0069,TIB-0069-4,2,,1,313,983,204,01-2018,490,441,485,1
Tiblawan,TIB-0069,TIB-0069-5,3,7,1,330,693,784,05-2007,556,995,371,4
Tiblawan,TIB-0069,TIB-0069-6,2,6,2,,,,,,,,2
Tiblawan,TIB-0070,TIB-0070-1,1,,2,,,,,,,,2
Tiblawan,TIB-0070,TIB-0070-2,3,2,2,,,,,,,,2
Tiblawan,TIB-0070,TIB-0070-3,2,1,1,184,468,717,12-2004,225,249,387,2
Tiblawan,TIB-0070,TIB-0070-4,3,5,1,243,337,227,10-2023,963,787,585,5
Tiblawan,TIB-0071,TIB-0071-1,3,,2,,,,,,,,2
Tiblawan,TIB-0071,TIB-0071-2,2,1,2,,,,,,,,3
Tiblawan,TIB-0071,TIB-0071-3,3,,1,487,540,138,06-2024,417,260,223,1
Tiblawan,TIB-0071,TIB-0071-4,3,6,2,,,,,,,,3
Tiblawan,TIB-0072,TIB-0072-1,1,6,1,284,287,110,01-2006,759,591,843,1
Tiblawan,TIB-0072,TIB-0072-2,1,2,2,,,,,,,,2
Tiblawan,TIB-0073,TIB-0073-1,3,,1,249,455,373,11-2014,989,132,813,4
Tiblawan,TIB-0073,TIB-0073-2,3,6,2,,,,,,,,2
Tiblawan,TIB-0073,TIB-0073-3,1,3,2,,,,,,,,1
Tiblawan,TIB-0073,TIB-0073-4,3,6,2,,,,,,,,5
Tiblawan,TIB-0073,TIB-0073-5,3,6,1,488,687,362,02-2002,749,349,420,2
Tiblawan,TIB-0073,TIB-0073-6,3,3,1,685,849,137,01-2000,911,589,718,5
Tiblawan,TIB-0074,TIB-0074-1,2,7,1,901,995,478,11-2019,973,932,955,2
Tiblawan,TIB-0075,TIB-0075-1,1,2,2,,,,,,,,2
Tiblawan,TIB-0075,TIB-0075-2,2,5,1,437,826,167,04-2001,336,276,752,4
Tiblawan,TIB-0076,TIB-0076-1,3,2,1,703,911,426,01-2001,700,339,282,1
Tiblawan,TIB-0076,TIB-0076-2,3,,1,782,934,536,05-2015,158,287,934,3
Tiblawan,TIB-0076,TIB-0076-3,2,,1,564,823,838,08-2010,428,992,913,2
Tiblawan,TIB-0077,TIB-0077-1,2,7,1,600,804,416,03-2005,166,369,120,4
Tiblawan,TIB-0077,TIB-0077-2,2,,1,922,141,203,07-2014,737,864,511,2
Tiblawan,TIB-0078,TIB-0078-1,3,3,1,361,313,631,08-2000,372,841,547,5
Tiblawan,TIB-0078,TIB-0078-2,2,,1,166,796,805,09-2015,965,269,643,2
Tiblawan,TIB-0079,TIB-0079-1,1,1,1,397,199,741,10-2014,327,456,173,4
Tiblawan,TIB-0079,TIB-0079-2,1,7,2,,,,,,,,5
Tiblawan,TIB-0079,TIB-0079-3,3,1,1,977,870,628,04-2002,319,926,284,2
Tiblawan,TIB-0079,TIB-0079-4,1,5,1,329,610,723,10-2002,610,492,771,3
Tiblawan,TIB-0080,TIB-0080-1,3,5,1,798,127,873,06-2011,511,989,356,1
Tiblawan,TIB-0080,TIB-0080-2,2,7,1,145,228,659,02-2008,777,220,800,4
Tiblawan,TIB-0080,TIB-0080-3,1,1,1,524,197,609,11-2001,676,232,585,5
Tiblawan,TIB-0080,TIB-0080-4,1,7,2,,,,,,,,2
Tiblawan,TIB-0080,TIB-0080-5,2,,2,,,,,,,,3
Tiblawan,TIB-0080,TIB-0080-6,1,7,1,665,173,484,05-2003,295,864,296,2
Tiblawan,TIB-0081,TIB-0081-1,3,5,2,,,,,,,,4
Tiblawan,TIB-0081,TIB-0081-2,3,5,1,407,767,227,06-2023,616,207,933,3
Tiblawan,TIB-0081,TIB-0081-3,1,4,2,,,,,,,,3
Tiblawan,TIB-0082,TIB-0082-1,3,1,1,180,826,133,04-2001,655,269,537,1
Tiblawan,TIB-0082,TIB-0082-2,2,2,1,155,947,602,08-2014,482,998,665,2
Tiblawan,TIB-0083,TIB-0083-1,3,3,1,407,824,475,07-2008,984,670,944,2
Tiblawan,TIB-0083,TIB-0083-2,1,2,1,556,788,203,03-2008,243,218,315,4
Tiblawan,TIB-0084,TIB-0084-1,3,1,2,,,,,,,,3
Tiblawan,TIB-0084,TIB-0084-2,3,4,1,269,910,209,05-2021,791,928,608,3
Tiblawan,TIB-0084,TIB-0084-3,1,2,2,,,,,,,,5
Tiblawan,TIB-0085,TIB-0085-1,3,,2,,,,,,,,4
Tiblawan,TIB-0085,TIB-0085-2,3,4,1,233,136,737,07-2003,797,594,238,1
Tiblawan,TIB-0085,TIB-0085-3,2,1,1,721,753,463,04-2016,979,658,967,2
Tiblawan,TIB-0085,TIB-0085-4,1,,2,,,,,,,,1
Tiblawan,TIB-0085,TIB-0085-5,3,3,1,626,811,310,02-2023,682,231,971,3
Tiblawan,TIB-0086,TIB-0086-1,3,5,2,,,,,,,,5
Tiblawan,TIB-0086,TIB-0086-2,2,,1,440,118,499,09-2006,171,740,264,4
Tiblawan,TIB-0086,TIB-0086-3,2,2,1,691,513,415,02-2013,263,367,578,3
Tiblawan,TIB-0086,TIB-0086-4,3,6,1,987,679,102,06-2018,916,695,923,2
Tiblawan,TIB-0087,TIB-0087-1,1,5,2,,,,,,,,5
Tiblawan,TIB-0087,TIB-0087-2,1,,1,256,798,864,11-2019,889,854,250,2
Tiblawan,TIB-0087,TIB-0087-3,2,,1,812,852,919,02-2009,551,307,209,1
Tiblawan,TIB-0088,TIB-0088-1,3,5,1,285,776,521,10-2018,571,210,221,4
Tiblawan,TIB-0088,TIB-0088-2,3,3,1,345,331,846,07-2005,872,770,796,5
Tiblawan,TIB-0088,TIB-0088-3,2,1,2,,,,,,,,1
Tiblawan,TIB-0089,TIB-0089-1,1,3,1,740,169,589,10-2022,247,631,126,2
Tiblawan,TIB-0089,TIB-0089-2,1,7,2,,,,,,,,3
Tiblawan,TIB-0089,TIB-0089-3,3,2,2,,,,,,,,4
Tiblawan,TIB-0089,TIB-0089-4,3,,2,,,,,,,,3
Tiblawan,TIB-0089,TIB-0089-5,1,1,1,188,613,134,07-2010,771,205,448,5
Tiblawan,TIB-0090,TIB-0090-1,1,6,1,597,929,344,02-2017,342,811,488,4
Tiblawan,TIB-0090,TIB-0090-2,3,5,1,164,719,690,05-2003,764,535,402,2
Tiblawan,TIB-0091,TIB-0091-1,3,,1,254,383,569,06-2011,645,963,467,3
Tiblawan,TIB-0091,TIB-0091-2,2,2,1,622,694,114,10-2022,296,127,834,2
Tiblawan,TIB-0091,TIB-0091-3,3,4,2,,,,,,,,2
Tiblawan,TIB-0091,TIB-0091-4,3,,1,612,170,173,10-2008,430,125,265,4
Tiblawan,TIB-0091,TIB-0091-5,3,6,2,,,,,,,,4
Tiblawan,TIB-0091,TIB-0091-6,2,5,2,,,,,,,,1
Tiblawan,TIB-0092,TIB-0092-1,1,,2,,,,,,,,3
Tiblawan,TIB-0092,TIB-0092-2,1,6,2,,,,,,,,4
Tiblawan,TIB-0092,TIB-0092-3,2,,2,,,,,,,,1
Tiblawan,TIB-0093,TIB-0093-1,3,3,1,662,474,435,10-2008,243,605,877,3
Tiblawan,TIB-0094,TIB-0094-1,1,1,1,316,703,792,03-2003,709,741,561,4
Tiblawan,TIB-0094,TIB-0094-2,2,6,2,,,,,,,,1
Tiblawan,TIB-0094,TIB-0094-3,2,2,1,109,204,952,07-2022,587,362,153,4
Tiblawan,TIB-0094,TIB-0094-4,1,7,1,932,177,141,09-2018,742,780,335,2
Tiblawan,TIB-0095,TIB-0095-1,2,1,1,866,706,638,09-2008,910,339,371,2
Tiblawan,TIB-0096,TIB-0096-1,3,2,2,,,,,,,,2
Tiblawan,TIB-0097,TIB-0097-1,3,1,1,526,503,648,07-2007,960,579,512,5
Tiblawan,TIB-0098,TIB-0098-1,2,1,1,760,428,371,04-2013,823,591,531,3
Tiblawan,TIB-0098,TIB-0098-2,2,1,1,264,786,225,10-2008,748,400,565,5
Tiblawan,TIB-0098,TIB-0098-3,3,6,2,,,,,,,,1
Tiblawan,TIB-0098,TIB-0098-4,1,6,2,,,,,,,,1
Tiblawan,TIB-0098,TIB-0098-5,3,,2,,,,,,,,3
Tiblawan,TIB-0099,TIB-0099-1,3,7,1,314,503,187,05-2010,329,870,170,5
Tiblawan,TIB-0099,TIB-0099-2,1,1,2,,,,,,,,3
Upper Tibanban,UPP-0001,UPP-0001-1,2,5,1,402,208,176,03-2014,646,390,147,2
Upper Tibanban,UPP-0001,UPP-0001-2,3,7,1,496,885,908,03-2012,759,828,218,1
Upper Tibanban,UPP-0001,UPP-0001-3,2,5,2,,,,,,,,2
Upper Tibanban,UPP-0002,UPP-0002-1,1,2,1,241,179,954,08-2020,408,349,514,5
Upper Tibanban,UPP-0003,UPP-0003-1,2,,2,,,,,,,,3
Upper Tibanban,UPP-0003,UPP-0003-2,3,,2,,,,,,,,3
Upper Tibanban,UPP-0003,UPP-0003-3,2,7,1,626,936,108,01-2020,306,870,509,4
Upper Tibanban,UPP-0003,UPP-0003-4,1,7,2,,,,,,,,5
Upper Tibanban,UPP-0004,UPP-0004-1,2,7,2,,,,,,,,1
Upper Tibanban,UPP-0005,UPP-0005-1,2,,2,,,,,,,,3
Upper Tibanban,UPP-0005,UPP-0005-2,2,3,1,947,878,656,06-2013,650,387,493,3
Upper Tibanban,UPP-0006,UPP-0006-1,2,,2,,,,,,,,4
Upper Tibanban,UPP-0007,UPP-0007-1,1,1,2,,,,,,,,4
Upper Tibanban,UPP-0007,UPP-0007-2,3,,2,,,,,,,,2
Upper Tibanban,UPP-0007,UPP-0007-3,1,,2,,,,,,,,2
Upper Tibanban,UPP-0007,UPP-0007-4,3,,1,197,946,646,10-2009,872,891,863,5
Upper Tibanban,UPP-0007,UPP-0007-5,3,3,2,,,,,,,,3
Upper Tibanban,UPP-0007,UPP-0007-6,1,,2,,,,,,,,2
Upper Tibanban,UPP-0008,UPP-0008-1,2,7,2,,,,,,,,1
Upper Tibanban,UPP-0008,UPP-0008-2,1,,1,800,701,830,08-2007,747,495,827,1
Upper Tibanban,UPP-0008,UPP-0008-3,1,5,1,515,323,983,04-2011,576,863,660,3
Upper Tibanban,UPP-0008,UPP-0008-4,3,4,1,924,849,632,01-2001,554,670,719,1
Upper Tibanban,UPP-0008,UPP-0008-5,2,,2,,,,,,,,2
Upper Tibanban,UPP-0008,UPP-0008-6,3,7,1,314,633,871,07-2005,184,491,700,1
Upper Tibanban,UPP-0009,UPP-0009-1,3,1,1,433,117,961,10-2019,462,691,828,4
Upper Tibanban,UPP-0009,UPP-0009-2,1,6,1,791,602,811,12-2021,430,359,272,3
Upper Tibanban,UPP-0009,UPP-0009-3,3,,1,324,145,647,02-2019,828,170,923,3
Upper Tibanban,UPP-0009,UPP-0009-4,2,2,1,221,786,280,07-2001,456,158,676,4
Upper Tibanban,UPP-0010,UPP-0010-1,2,5,2,,,,,,,,2
Upper Tibanban,UPP-0010,UPP-0010-2,1,1,2,,,,,,,,3
Upper Tibanban,UPP-0010,UPP-0010-3,1,5,1,505,242,645,01-2016,428,588,348,5
Upper Tibanban,UPP-0010,UPP-0010-4,3,5,2,,,,,,,,1
Upper Tibanban,UPP-0011,UPP-0011-1,3,5,2,,,,,,,,5
Upper Tibanban,UPP-0011,UPP-0011-2,1,,1,531,364,885,01-2001,800,983,894,2
Upper Tibanban,UPP-0012,UPP-0012-1,1,,1,659,192,374,10-2021,126,568,284,3
Upper Tibanban,UPP-0012,UPP-0012-2,1,3,1,110,476,248,10-2002,341,516,124,2
Upper Tibanban,UPP-0012,UPP-0012-3,1,4,2,,,,,,,,3
Upper Tibanban,UPP-0012,UPP-0012-4,3,2,2,,,,,,,,4
Upper Tibanban,UPP-0012,UPP-0012-5,2,3,2,,,,,,,,5
Upper Tibanban,UPP-0012,UPP-0012-6,2,6,2,,,,,,,,4
Upper Tibanban,UPP-0013,UPP-0013-1,2,2,2,,,,,,,,3
Upper Tibanban,UPP-0013,UPP-0013-2,2,,1,936,206,921,11-2024,757,178,319,1
Upper Tibanban,UPP-0013,UPP-0013-3,3,2,1,355,187,402,06-2009,989,842,591,2
Upper Tibanban,UPP-0013,UPP-0013-4,2,4,2,,,,,,,,2
Upper Tibanban,UPP-0013,UPP-0013-5,3,7,2,,,,,,,,2
Upper Tibanban,UPP-0014,UPP-0014-1,2,4,1,541,684,248,03-2013,168,937,392,5
Upper Tibanban,UPP-0015,UPP-0015-1,1,,1,519,789,433,01-2008,947,187,453,4
Upper Tibanban,UPP-0015,UPP-0015-2,1,3,2,,,,,,,,3
Upper Tibanban,UPP-0015,UPP-0015-3,2,7,2,,,,,,,,1
Upper Tibanban,UPP-0015,UPP-0015-4,2,,1,526,898,780,06-2015,486,514,755,5
Upper Tibanban,UPP-0015,UPP-0015-5,1,,1,905,316,759,10-2007,377,206,149,3
Upper Tibanban,UPP-0016,UPP-0016-1,3,,2,,,,,,,,5
Upper Tibanban,UPP-0016,UPP-0016-2,2,6,1,601,668,306,11-2008,538,347,842,2
Upper Tibanban,UPP-0016,UPP-0016-3,3,6,1,112,771,404,10-2010,387,315,899,4
Upper Tibanban,UPP-0017,UPP-0017-1,3,1,2,,,,,,,,4
Upper Tibanban,UPP-0018,UPP-0018-1,2,,2,,,,,,,,4
Upper Tibanban,UPP-0018,UPP-0018-2,2,,1,104,225,528,01-2000,724,186,192,2
Upper Tibanban,UPP-0018,UPP-0018-3,2,5,2,,,,,,,,5
Upper Tibanban,UPP-0018,UPP-0018-4,1,5,2,,,,,,,,4
Upper Tibanban,UPP-0018,UPP-0018-5,2,2,1,728,619,108,10-2015,773,852,180,4
Upper Tibanban,UPP-0019,UPP-0019-1,1,1,1,444,177,264,10-2004,542,884,180,5
Upper Tibanban,UPP-0020,UPP-0020-1,1,,1,581,695,404,02-2013,544,377,119,3
Upper Tibanban,UPP-0020,UPP-0020-2,3,,2,,,,,,,,1
Upper Tibanban,UPP-0021,UPP-0021-1,1,6,1,954,895,894,10-2006,177,945,151,3
Upper Tibanban,UPP-0021,UPP-0021-2,2,,2,,,,,,,,1
Upper Tibanban,UPP-0021,UPP-0021-3,1,,2,,,,,,,,2
Upper Tibanban,UPP-0021,UPP-0021-4,1,,2,,,,,,,,4
Upper Tibanban,UPP-0021,UPP-0021-5,2,1,1,678,902,557,09-2007,243,435,183,5
Upper Tibanban,UPP-0022,UPP-0022-1,2,6,2,,,,,,,,1
Upper Tibanban,UPP-0022,UPP-0022-2,1,,2,,,,,,,,5
Upper Tibanban,UPP-0022,UPP-0022-3,2,3,1,807,551,512,05-2003,335,412,556,4
Upper Tibanban,UPP-0023,UPP-0023-1,2,5,1,885,158,466,11-2015,966,923,983,1
Upper Tibanban,UPP-0024,UPP-0024-1,1,,2,,,,,,,,2
Upper Tibanban,UPP-0025,UPP-0025-1,3,4,2,,,,,,,,2
Upper Tibanban,UPP-0026,UPP-0026-1,2,1,1,632,693,487,04-2009,886,975,659,4
Upper Tibanban,UPP-0026,UPP-0026-2,3,3,2,,,,,,,,5
Upper Tibanban,UPP-0026,UPP-0026-3,1,,2,,,,,,,,1
Upper Tibanban,UPP-0026,UPP-0026-4,2,2,1,753,432,466,06-2000,506,333,407,5
Upper Tibanban,UPP-0027,UPP-0027-1,2,6,2,,,,,,,,5
