barangay,household_id,member_id,attended_school,school_attending,current_grade_year,reason_not_attending,tvet_graduate,tvet_student,skills_training
Tiblawan,TIB-0023,TIB-0023-2,1,3,11000102,,1,1,
Tiblawan,TIB-0023,TIB-0023-3,1,1,30500010,,,,
Tiblawan,TIB-0023,TIB-0023-4,,,,,,,
Tiblawan,TIB-0024,TIB-0024-1,2,3,60000001,06,2,2,
Tiblawan,TIB-0024,TIB-0024-2,1,1,21400202,,1,2,
Tiblawan,TIB-0024,TIB-0024-3,1,2,50000003,,,,
Tiblawan,TIB-0024,TIB-0024-4,1,1,30500006,,2,1,Computer Literacy
Tiblawan,TIB-0024,TIB-0024-5,,,,,,,
Tiblawan,TIB-0024,TIB-0024-6,2,1,20400103,16,2,1,
Tiblawan,TIB-0025,TIB-0025-1,2,1,30500009,15,1,1,
Tiblawan,TIB-0026,TIB-0026-1,2,3,11000104,03,2,2,
Tiblawan,TIB-0026,TIB-0026-2,2,1,21400101,04,,,
Tiblawan,TIB-0026,TIB-0026-3,1,3,11000101,,1,1,
Tiblawan,TIB-0026,TIB-0026-4,2,2,30400107,04,,,
Tiblawan,TIB-0027,TIB-0027-1,2,1,11000201,10,1,1,
Tiblawan,TIB-0027,TIB-0027-2,1,2,11000102,,1,2,
Tiblawan,TIB-0027,TIB-0027-3,2,2,10000101,11,2,1,Aquaculture
Tiblawan,TIB-0027,TIB-0027-4,1,2,30400108,,1,1,
Tiblawan,TIB-0027,TIB-0027-5,1,2,30400111,,1,2,Computer Literacy
Tiblawan,TIB-0028,TIB-0028-1,2,2,60000006,16,2,2,
Tiblawan,TIB-0028,TIB-0028-2,2,1,21400201,18,1,2,
Tiblawan,TIB-0029,TIB-0029-1,1,1,60000001,,2,1,
Tiblawan,TIB-0029,TIB-0029-2,2,1,10000107,12,,,
Tiblawan,TIB-0029,TIB-0029-3,2,3,30500011,03,2,2,
Tiblawan,TIB-0029,TIB-0029-4,2,1,30400107,11,1,1,
Tiblawan,TIB-0029,TIB-0029-5,1,2,30400111,,,,
Tiblawan,TIB-0030,TIB-0030-1,2,2,50000003,03,1,1,
Tiblawan,TIB-0030,TIB-0030-2,2,3,30400204,15,1,1,
Tiblawan,TIB-0030,TIB-0030-3,1,2,30400204,,2,1,
Tiblawan,TIB-0030,TIB-0030-4,2,2,11000202,18,2,1,
Tiblawan,TIB-0030,TIB-0030-5,1,2,40000002,,1,1,Agricultural Training
Tiblawan,TIB-0031,TIB-0031-1,2,1,60000004,09,1,1,
Tiblawan,TIB-0031,TIB-0031-2,1,2,30400203,,2,1,Agricultural Training
Tiblawan,TIB-0031,TIB-0031-3,1,1,40000001,,,,
Tiblawan,TIB-0031,TIB-0031-4,1,3,40000001,,1,2,
Tiblawan,TIB-0031,TIB-0031-5,2,3,11000202,04,2,2,Tailoring
Tiblawan,TIB-0032,TIB-0032-1,,,,,,,
Tiblawan,TIB-0032,TIB-0032-2,1,2,21400203,,2,1,
Tiblawan,TIB-0032,TIB-0032-3,1,3,70000010,,1,1,
Tiblawan,TIB-0032,TIB-0032-4,,,,,,,
Tiblawan,TIB-0032,TIB-0032-5,1,3,30500007,,2,1,Livestock Raising
Tiblawan,TIB-0033,TIB-0033-1,2,3,30400208,02,1,1,Welding
Tiblawan,TIB-0033,TIB-0033-2,2,2,30500011,02,,,
Tiblawan,TIB-0033,TIB-0033-3,1,1,11000104,,,,
Tiblawan,TIB-0033,TIB-0033-4,,,,,,,
Tiblawan,TIB-0033,TIB-0033-5,2,2,40000001,07,,,
Tiblawan,TIB-0033,TIB-0033-6,1,1,30500009,,1,1,
Tiblawan,TIB-0034,TIB-0034-1,1,1,10000101,,1,1,
Tiblawan,TIB-0034,TIB-0034-2,1,3,60000002,,1,1,
Tiblawan,TIB-0034,TIB-0034-3,2,1,60000003,16,2,2,
Tiblawan,TIB-0034,TIB-0034-4,1,3,20400101,,1,1,
Tiblawan,TIB-0035,TIB-0035-1,1,2,60000006,,1,1,
Tiblawan,TIB-0035,TIB-0035-2,2,3,02100000,11,,,
Tiblawan,TIB-0035,TIB-0035-3,1,3,20400105,,2,2,
Tiblawan,TIB-0036,TIB-0036-1,2,2,11000301,09,2,2,
Tiblawan,TIB-0036,TIB-0036-2,1,2,30400205,,2,1,
Tiblawan,TIB-0036,TIB-0036-3,1,3,21400102,,1,1,Net Making
Tiblawan,TIB-0036,TIB-0036-4,1,2,30500007,,1,2,
Tiblawan,TIB-0036,TIB-0036-5,1,1,02100000,,1,2,Masonry
Tiblawan,TIB-0036,TIB-0036-6,1,2,30400303,,2,2,
Tiblawan,TIB-0037,TIB-0037-1,1,3,11000108,,2,1,
Tiblawan,TIB-0037,TIB-0037-2,,,,,,,
Tiblawan,TIB-0037,TIB-0037-3,2,1,11000105,11,2,2,
Tiblawan,TIB-0037,TIB-0037-4,1,3,30400203,,1,1,
Tiblawan,TIB-0038,TIB-0038-1,1,1,20400103,,2,2,
Tiblawan,TIB-0038,TIB-0038-2,2,1,60000001,03,1,1,
Tiblawan,TIB-0038,TIB-0038-3,1,2,30400203,,,,
Tiblawan,TIB-0038,TIB-0038-4,,,,,,,
Tiblawan,TIB-0039,TIB-0039-1,2,1,30500006,11,1,2,
Tiblawan,TIB-0040,TIB-0040-1,1,3,11000301,,2,1,
Tiblawan,TIB-0040,TIB-0040-2,2,1,11000301,08,2,2,
Tiblawan,TIB-0040,TIB-0040-3,1,2,50000003,,1,2,
Tiblawan,TIB-0041,TIB-0041-1,1,3,11000108,,1,1,
Tiblawan,TIB-0041,TIB-0041-2,1,2,10000104,,2,1,
Tiblawan,TIB-0042,TIB-0042-1,,,,,,,
Tiblawan,TIB-0043,TIB-0043-1,1,2,30500009,,,,
Tiblawan,TIB-0043,TIB-0043-2,1,1,30400106,,1,2,
Tiblawan,TIB-0043,TIB-0043-3,2,3,60000001,11,,,
Tiblawan,TIB-0043,TIB-0043-4,2,2,80000010,09,,,
Tiblawan,TIB-0044,TIB-0044-1,1,3,21400301,,,,
Tiblawan,TIB-0044,TIB-0044-2,2,3,21400302,01,,,
Tiblawan,TIB-0045,TIB-0045-1,1,3,10000101,,2,1,Net Making
Tiblawan,TIB-0046,TIB-0046-1,2,2,20400105,12,2,1,
Tiblawan,TIB-0046,TIB-0046-2,1,3,21400203,,1,2,
Tiblawan,TIB-0047,TIB-0047-1,1,1,50000001,,1,1,HVAC Servicing
Tiblawan,TIB-0047,TIB-0047-2,1,3,60000006,,,,
Tiblawan,TIB-0048,TIB-0048-1,,,,,,,
Tiblawan,TIB-0048,TIB-0048-2,1,3,60000001,,1,1,
Tiblawan,TIB-0048,TIB-0048-3,1,3,10000107,,1,2,
Tiblawan,TIB-0048,TIB-0048-4,1,1,20400102,,2,1,
Tiblawan,TIB-0048,TIB-0048-5,2,3,40000003,01,2,1,
Tiblawan,TIB-0048,TIB-0048-6,2,1,10000107,14,2,1,Housekeeping
Tiblawan,TIB-0049,TIB-0049-1,1,1,11000301,,,,
Tiblawan,TIB-0049,TIB-0049-2,2,3,50000003,10,1,1,
Tiblawan,TIB-0050,TIB-0050-1,2,3,21400105,99,2,2,
Tiblawan,TIB-0050,TIB-0050-2,2,3,30500006,15,,,
Tiblawan,TIB-0050,TIB-0050-3,,,,,,,
Tiblawan,TIB-0050,TIB-0050-4,1,1,30400203,,1,2,
Tiblawan,TIB-0050,TIB-0050-5,2,2,50000001,99,1,1,
Tiblawan,TIB-0050,TIB-0050-6,1,3,30400303,,1,2,Heavy Equipment Operation
Tiblawan,TIB-0051,TIB-0051-1,1,2,21400101,,2,1,
Tiblawan,TIB-0052,TIB-0052-1,2,2,30500011,07,,,
Tiblawan,TIB-0053,TIB-0053-1,,,,,,,
Tiblawan,TIB-0053,TIB-0053-2,1,1,11000102,,,,
Tiblawan,TIB-0053,TIB-0053-3,1,2,11000101,,2,2,Boat Operation
Tiblawan,TIB-0054,TIB-0054-1,1,2,30500011,,1,2,
Tiblawan,TIB-0055,TIB-0055-1,1,1,11000101,,2,2,
Tiblawan,TIB-0056,TIB-0056-1,2,3,11000301,12,2,2,
Tiblawan,TIB-0056,TIB-0056-2,2,2,30400203,09,,,
Tiblawan,TIB-0056,TIB-0056-3,2,2,11000302,15,1,1,
Tiblawan,TIB-0056,TIB-0056-4,1,3,60000003,,1,1,Vegetable Growing
Tiblawan,TIB-0056,TIB-0056-5,1,1,10000106,,1,2,
Tiblawan,TIB-0056,TIB-0056-6,2,1,20400103,08,2,1,
Tiblawan,TIB-0057,TIB-0057-1,2,2,21400103,06,2,1,
Tiblawan,TIB-0057,TIB-0057-2,1,3,60000002,,2,1,
Tiblawan,TIB-0058,TIB-0058-1,,,,,,,
Tiblawan,TIB-0059,TIB-0059-1,1,3,11000201,,2,2,
Tiblawan,TIB-0060,TIB-0060-1,2,1,21400105,03,2,2,
Tiblawan,TIB-0060,TIB-0060-2,2,2,10000108,12,,,
Tiblawan,TIB-0060,TIB-0060-3,2,2,00000000,99,,,
Tiblawan,TIB-0060,TIB-0060-4,2,2,11000105,09,1,2,
Tiblawan,TIB-0060,TIB-0060-5,2,1,11000101,11,2,1,
Tiblawan,TIB-0060,TIB-0060-6,1,3,60000006,,1,2,
Tiblawan,TIB-0061,TIB-0061-1,1,1,00000000,,1,2,
Tiblawan,TIB-0062,TIB-0062-1,1,3,30400303,,2,2,
Tiblawan,TIB-0062,TIB-0062-2,1,1,40000002,,,,
Tiblawan,TIB-0062,TIB-0062-3,2,1,20400101,14,1,2,
Tiblawan,TIB-0062,TIB-0062-4,2,1,21400105,09,,,
Tiblawan,TIB-0063,TIB-0063-1,,,,,,,
Tiblawan,TIB-0063,TIB-0063-2,1,3,00000000,,1,1,
Tiblawan,TIB-0063,TIB-0063-3,1,2,00000000,,2,2,
Tiblawan,TIB-0063,TIB-0063-4,2,1,30400206,05,2,2,
Tiblawan,TIB-0064,TIB-0064-1,2,2,70000010,14,2,1,
Tiblawan,TIB-0064,TIB-0064-2,1,1,30500011,,2,1,Plumbing
Tiblawan,TIB-0064,TIB-0064-3,2,3,70000010,14,1,2,
Tiblawan,TIB-0064,TIB-0064-4,1,1,30400109,,2,2,
Tiblawan,TIB-0064,TIB-0064-5,1,2,30400107,,1,1,Tailoring
Tiblawan,TIB-0064,TIB-0064-6,1,1,50000003,,2,2,
Tiblawan,TIB-0065,TIB-0065-1,2,3,21400301,03,,,
Tiblawan,TIB-0065,TIB-0065-2,1,2,60000006,,1,1,
Tiblawan,TIB-0065,TIB-0065-3,1,2,30400108,,1,2,
Tiblawan,TIB-0065,TIB-0065-4,2,2,21400302,02,2,2,
Tiblawan,TIB-0065,TIB-0065-5,,,,,,,
Tiblawan,TIB-0065,TIB-0065-6,1,1,30400301,,2,2,
Tiblawan,TIB-0066,TIB-0066-1,,,,,,,
Tiblawan,TIB-0066,TIB-0066-2,1,2,30400201,,1,1,Electronics Repair
Tiblawan,TIB-0066,TIB-0066-3,1,3,30400203,,2,1,
Tiblawan,TIB-0066,TIB-0066-4,2,3,00000000,12,,,
Tiblawan,TIB-0066,TIB-0066-5,2,2,11000104,05,,,
Tiblawan,TIB-0067,TIB-0067-1,1,1,10000104,,2,2,
Tiblawan,TIB-0067,TIB-0067-2,2,2,30500008,09,2,1,Rice Farming
Tiblawan,TIB-0068,TIB-0068-1,2,2,21400201,03,2,2,
Tiblawan,TIB-0068,TIB-0068-2,1,2,11000301,,1,1,
Tiblawan,TIB-0069,TIB-0069-1,2,2,60000001,17,2,1,
Tiblawan,TIB-0069,TIB-0069-2,2,2,10000103,16,2,1,
Tiblawan,TIB-0069,TIB-0069-3,1,1,80000010,,,,
Tiblawan,TIB-0069,TIB-0069-4,2,2,20400101,05,1,2,
Tiblawan,TIB-0069,TIB-0069-5,2,2,11000203,04,,,
Tiblawan,TIB-0070,TIB-0070-1,1,2,40000002,,1,2,
Tiblawan,TIB-0070,TIB-0070-2,2,1,30500009,15,2,1,Coconut Processing
Tiblawan,TIB-0070,TIB-0070-3,1,3,30500010,,1,2,
Tiblawan,TIB-0070,TIB-0070-4,,,,,,,
Tiblawan,TIB-0071,TIB-0071-1,1,3,50000002,,1,1,Coconut Processing
Tiblawan,TIB-0071,TIB-0071-2,1,3,21400301,,,,
Tiblawan,TIB-0071,TIB-0071-3,2,1,10000108,11,1,2,
Tiblawan,TIB-0071,TIB-0071-4,1,2,10000101,,2,1,
Tiblawan,TIB-0071,TIB-0071-5,1,1,10000107,,1,1,
Tiblawan,TIB-0072,TIB-0072-1,1,2,20400102,,1,2,Tailoring
Tiblawan,TIB-0073,TIB-0073-1,1,1,20400103,,2,1,
Tiblawan,TIB-0073,TIB-0073-2,2,3,10000101,05,1,2,
Tiblawan,TIB-0073,TIB-0073-3,2,3,21400302,14,1,2,
Tiblawan,TIB-0073,TIB-0073-4,1,1,30400110,,,,
Tiblawan,TIB-0074,TIB-0074-1,1,3,20400102,,,,
Tiblawan,TIB-0074,TIB-0074-2,2,1,10000105,10,,,
Tiblawan,TIB-0074,TIB-0074-3,1,1,30400205,,1,1,
Tiblawan,TIB-0075,TIB-0075-1,1,1,21400202,,2,1,
Tiblawan,TIB-0075,TIB-0075-2,2,1,10000106,03,,,
Tiblawan,TIB-0075,TIB-0075-3,2,3,10000103,07,2,2,
Tiblawan,TIB-0075,TIB-0075-4,2,3,11000302,02,2,2,
Tiblawan,TIB-0075,TIB-0075-5,2,3,10000108,01,1,2,
Tiblawan,TIB-0076,TIB-0076-1,2,1,60000003,05,2,1,Rice Farming
Tiblawan,TIB-0076,TIB-0076-2,2,2,10000104,02,2,1,
Tiblawan,TIB-0076,TIB-0076-3,1,3,01000000,,1,2,
Tiblawan,TIB-0076,TIB-0076-4,2,2,11000104,13,1,2,
Tiblawan,TIB-0077,TIB-0077-1,2,3,40000002,12,2,1,
Tiblawan,TIB-0077,TIB-0077-2,1,2,20400105,,1,2,
Tiblawan,TIB-0077,TIB-0077-3,2,2,11000102,02,1,2,
Tiblawan,TIB-0077,TIB-0077-4,1,3,30500007,,2,2,
Tiblawan,TIB-0077,TIB-0077-5,2,2,60000002,12,,,
Tiblawan,TIB-0077,TIB-0077-6,2,1,10000101,09,2,1,
Tiblawan,TIB-0078,TIB-0078-1,2,2,21400301,08,,,
Tiblawan,TIB-0078,TIB-0078-2,1,3,11000102,,1,2,
Tiblawan,TIB-0078,TIB-0078-3,2,2,30400106,05,1,2,
Tiblawan,TIB-0079,TIB-0079-1,2,1,50000003,16,2,1,
Tiblawan,TIB-0079,TIB-0079-2,1,2,30400303,,1,2,
Tiblawan,TIB-0079,TIB-0079-3,1,3,11000102,,,,
Tiblawan,TIB-0079,TIB-0079-4,2,1,50000003,02,1,2,
Tiblawan,TIB-0079,TIB-0079-5,2,1,02100000,18,2,2,
Tiblawan,TIB-0079,TIB-0079-6,2,3,20400105,10,,,
Tiblawan,TIB-0080,TIB-0080-1,1,1,21400202,,2,1,
Tiblawan,TIB-0080,TIB-0080-2,2,2,11000102,12,,,
Tiblawan,TIB-0080,TIB-0080-3,1,2,10000106,,2,1,HVAC Servicing
Tiblawan,TIB-0080,TIB-0080-4,2,1,30400207,10,1,1,Fishing Techniques
Tiblawan,TIB-0080,TIB-0080-5,1,1,11000104,,2,2,Dressmaking
Tiblawan,TIB-0081,TIB-0081-1,2,3,40000002,09,,,
Tiblawan,TIB-0082,TIB-0082-1,2,2,50000003,07,,,
Tiblawan,TIB-0082,TIB-0082-2,2,3,30400106,06,1,2,
Tiblawan,TIB-0082,TIB-0082-3,1,1,60000006,,2,2,
Tiblawan,TIB-0082,TIB-0082-4,2,1,10000103,16,,,
Tiblawan,TIB-0083,TIB-0083-1,1,1,30400108,,,,
Tiblawan,TIB-0083,TIB-0083-2,2,2,11000301,15,1,1,Beauty Care
Tiblawan,TIB-0083,TIB-0083-3,,,,,,,
Tiblawan,TIB-0083,TIB-0083-4,1,3,21400202,,,,
Tiblawan,TIB-0083,TIB-0083-5,2,1,21400103,10,1,2,
Tiblawan,TIB-0084,TIB-0084-1,2,3,11000203,05,,,
Tiblawan,TIB-0085,TIB-0085-1,1,3,40000001,,,,
Tiblawan,TIB-0085,TIB-0085-2,2,1,11000203,05,2,1,
Tiblawan,TIB-0086,TIB-0086-1,2,1,30400109,01,,,
Tiblawan,TIB-0087,TIB-0087-1,1,1,30400110,,,,
Tiblawan,TIB-0088,TIB-0088-1,2,2,21400302,14,,,
Tiblawan,TIB-0088,TIB-0088-2,1,1,30400204,,2,1,
Tiblawan,TIB-0088,TIB-0088-3,2,1,10000101,08,1,2,
Tiblawan,TIB-0088,TIB-0088-4,2,2,40000001,02,1,2,
Tiblawan,TIB-0089,TIB-0089-1,2,1,10000103,09,1,1,
Tiblawan,TIB-0089,TIB-0089-2,2,2,30400204,02,2,2,
Tiblawan,TIB-0090,TIB-0090-1,2,3,60000003,06,2,1,
Tiblawan,TIB-0090,TIB-0090-2,1,3,21400301,,1,2,
Tiblawan,TIB-0090,TIB-0090-3,2,1,60000006,09,,,
Tiblawan,TIB-0090,TIB-0090-4,2,2,20400101,03,2,1,
Tiblawan,TIB-0090,TIB-0090-5,1,3,30500008,,2,1,
Tiblawan,TIB-0090,TIB-0090-6,1,2,60000006,,2,2,
Tiblawan,TIB-0091,TIB-0091-1,2,2,20400103,09,2,1,
Tiblawan,TIB-0091,TIB-0091-2,1,3,00000000,,,,
Tiblawan,TIB-0091,TIB-0091-3,,,,,,,
Tiblawan,TIB-0091,TIB-0091-4,1,1,40000003,,2,1,
Tiblawan,TIB-0091,TIB-0091-5,1,1,30400110,,1,2,
Tiblawan,TIB-0092,TIB-0092-1,2,3,02000000,03,2,1,
Tiblawan,TIB-0092,TIB-0092-2,1,2,30500010,,2,2,
Tiblawan,TIB-0093,TIB-0093-1,2,3,50000003,03,2,1,Baking
Tiblawan,TIB-0094,TIB-0094-1,2,2,30500008,15,,,
Tiblawan,TIB-0094,TIB-0094-2,1,2,10000106,,1,2,
Tiblawan,TIB-0094,TIB-0094-3,1,3,30400110,,2,1,Driving
Tiblawan,TIB-0095,TIB-0095-1,2,2,30500011,10,1,1,
Tiblawan,TIB-0095,TIB-0095-2,1,2,21400105,,1,1,Dressmaking
Tiblawan,TIB-0095,TIB-0095-3,2,1,11000302,10,1,1,
Tiblawan,TIB-0095,TIB-0095-4,2,1,50000001,03,1,2,
Tiblawan,TIB-0095,TIB-0095-5,2,2,02100000,04,,,
Tiblawan,TIB-0096,TIB-0096-1,,,,,,,
Tiblawan,TIB-0096,TIB-0096-2,2,3,50000001,08,1,1,
Tiblawan,TIB-0096,TIB-0096-3,2,1,10000103,10,1,1,
Tiblawan,TIB-0096,TIB-0096-4,2,1,00000000,04,1,1,
Tiblawan,TIB-0096,TIB-0096-5,2,2,50000002,04,,,
Tiblawan,TIB-0097,TIB-0097-1,2,1,11000104,99,2,1,
Tiblawan,TIB-0097,TIB-0097-2,1,3,30400206,,1,1,
Tiblawan,TIB-0097,TIB-0097-3,1,2,20400101,,,,
Tiblawan,TIB-0098,TIB-0098-1,1,3,11000301,,1,1,Housekeeping
Tiblawan,TIB-0098,TIB-0098-2,1,1,30400208,,1,1,
Tiblawan,TIB-0098,TIB-0098-3,2,1,21400302,08,2,1,
Tiblawan,TIB-0098,TIB-0098-4,2,1,11000203,11,1,1,
Tiblawan,TIB-0098,TIB-0098-5,2,1,10000108,01,1,1,
Tiblawan,TIB-0098,TIB-0098-6,2,2,30500009,05,2,2,
Tiblawan,TIB-0099,TIB-0099-1,2,2,30500006,08,2,2,
Tiblawan,TIB-0099,TIB-0099-2,2,2,30400108,15,1,2,
Tiblawan,TIB-0099,TIB-0099-3,2,3,30400110,99,,,
Tiblawan,TIB-0099,TIB-0099-4,1,2,80000010,,,,
Tiblawan,TIB-0099,TIB-0099-5,2,1,21400201,11,1,2,
Upper Tibanban,UPP-0001,UPP-0001-1,2,3,60000006,15,1,1,
Upper Tibanban,UPP-0001,UPP-0001-2,2,1,01000000,13,,,
Upper Tibanban,UPP-0001,UPP-0001-3,1,2,21400302,,2,1,
Upper Tibanban,UPP-0002,UPP-0002-1,2,2,30500011,01,1,2,
Upper Tibanban,UPP-0002,UPP-0002-2,1,3,11000202,,2,2,Masonry
Upper Tibanban,UPP-0002,UPP-0002-3,1,2,11000105,,,,
Upper Tibanban,UPP-0002,UPP-0002-4,1,2,80000010,,1,2,
Upper Tibanban,UPP-0003,UPP-0003-1,2,2,30400203,03,2,2,
Upper Tibanban,UPP-0003,UPP-0003-2,1,1,20400101,,1,1,
Upper Tibanban,UPP-0004,UPP-0004-1,1,3,21400301,,2,2,Housekeeping
Upper Tibanban,UPP-0004,UPP-0004-2,1,1,20400102,,2,1,Welding
Upper Tibanban,UPP-0004,UPP-0004-3,2,2,11000101,17,1,2,
Upper Tibanban,UPP-0004,UPP-0004-4,1,2,11000102,,2,1,
Upper Tibanban,UPP-0004,UPP-0004-5,2,2,30400207,07,,,
Upper Tibanban,UPP-0004,UPP-0004-6,2,3,50000003,04,1,1,
Upper Tibanban,UPP-0005,UPP-0005-1,1,2,21400103,,2,2,
Upper Tibanban,UPP-0006,UPP-0006-1,1,2,30400109,,2,2,
Upper Tibanban,UPP-0006,UPP-0006-2,2,1,11000302,06,1,1,
Upper Tibanban,UPP-0006,UPP-0006-3,,,,,,,
Upper Tibanban,UPP-0006,UPP-0006-4,1,1,30400208,,1,2,
Upper Tibanban,UPP-0006,UPP-0006-5,2,3,30400110,12,,,
Upper Tibanban,UPP-0006,UPP-0006-6,2,3,30500011,16,2,1,
Upper Tibanban,UPP-0007,UPP-0007-1,1,2,30400206,,1,2,
Upper Tibanban,UPP-0007,UPP-0007-2,1,2,11000105,,1,1,Mining Safety
Upper Tibanban,UPP-0008,UPP-0008-1,1,3,02000000,,2,1,
Upper Tibanban,UPP-0009,UPP-0009-1,2,2,30400109,17,2,2,
Upper Tibanban,UPP-0009,UPP-0009-2,2,1,60000005,18,1,1,
Upper Tibanban,UPP-0009,UPP-0009-3,2,3,20400103,11,2,2,Baking
Upper Tibanban,UPP-0009,UPP-0009-4,2,2,21400105,99,2,1,
Upper Tibanban,UPP-0010,UPP-0010-1,1,2,11000101,,1,1,HVAC Servicing
Upper Tibanban,UPP-0010,UPP-0010-2,,,,,,,
Upper Tibanban,UPP-0010,UPP-0010-3,2,3,10000105,15,,,
Upper Tibanban,UPP-0010,UPP-0010-4,2,3,10000103,16,1,1,
Upper Tibanban,UPP-0011,UPP-0011-1,1,2,50000002,,1,2,
Upper Tibanban,UPP-0011,UPP-0011-2,2,1,10000107,05,1,1,
Upper Tibanban,UPP-0011,UPP-0011-3,,,,,,,
Upper Tibanban,UPP-0011,UPP-0011-4,2,1,50000003,12,2,1,
Upper Tibanban,UPP-0011,UPP-0011-5,2,1,11000202,99,2,1,
Upper Tibanban,UPP-0011,UPP-0011-6,2,3,10000107,08,2,1,
Upper Tibanban,UPP-0012,UPP-0012-1,,,,,,,
Upper Tibanban,UPP-0013,UPP-0013-1,1,3,11000201,,2,1,
Upper Tibanban,UPP-0013,UPP-0013-2,1,1,21400302,,1,2,
Upper Tibanban,UPP-0013,UPP-0013-3,2,2,21400301,09,2,2,
Upper Tibanban,UPP-0013,UPP-0013-4,1,2,30400205,,1,1,
Upper Tibanban,UPP-0014,UPP-0014-1,2,3,30400107,01,2,2,
Upper Tibanban,UPP-0014,UPP-0014-2,1,1,21400101,,,,
Upper Tibanban,UPP-0015,UPP-0015-1,1,3,30500007,,,,
Upper Tibanban,UPP-0015,UPP-0015-2,2,2,30400111,05,2,2,
Upper Tibanban,UPP-0015,UPP-0015-3,,,,,,,
Upper Tibanban,UPP-0016,UPP-0016-1,2,1,40000003,17,1,1,
Upper Tibanban,UPP-0016,UPP-0016-2,2,1,21400103,09,1,1,Coconut Processing
Upper Tibanban,UPP-0017,UPP-0017-1,1,2,21400301,,2,1,
Upper Tibanban,UPP-0017,UPP-0017-2,2,2,40000003,12,1,1,
Upper Tibanban,UPP-0017,UPP-0017-3,1,1,11000202,,1,1,
Upper Tibanban,UPP-0017,UPP-0017-4,2,1,11000101,08,1,2,
Upper Tibanban,UPP-0017,UPP-0017-5,1,1,50000003,,1,1,Welding
Upper Tibanban,UPP-0017,UPP-0017-6,2,1,30400108,15,,,
Upper Tibanban,UPP-0018,UPP-0018-1,2,3,11000202,13,1,1,
Upper Tibanban,UPP-0018,UPP-0018-2,1,1,20400105,,1,1,
Upper Tibanban,UPP-0018,UPP-0018-3,1,2,30400206,,,,
Upper Tibanban,UPP-0018,UPP-0018-4,1,2,21400102,,1,2,
Upper Tibanban,UPP-0018,UPP-0018-5,2,2,11000103,09,2,1,
Upper Tibanban,UPP-0018,UPP-0018-6,2,2,30400107,04,2,2,
Upper Tibanban,UPP-0019,UPP-0019-1,2,1,10000103,11,,,
Upper Tibanban,UPP-0019,UPP-0019-2,1,1,30400303,,,,
Upper Tibanban,UPP-0019,UPP-0019-3,2,2,11000201,15,1,1,
Upper Tibanban,UPP-0020,UPP-0020-1,1,1,30400206,,2,1,
Upper Tibanban,UPP-0020,UPP-0020-2,2,1,20400105,06,1,2,
Upper Tibanban,UPP-0020,UPP-0020-3,2,1,50000002,06,1,2,
Upper Tibanban,UPP-0020,UPP-0020-4,1,3,21400202,,2,1,
Upper Tibanban,UPP-0020,UPP-0020-5,1,2,10000101,,1,2,
Upper Tibanban,UPP-0021,UPP-0021-1,2,2,30500007,07,1,2,Agricultural Training
Upper Tibanban,UPP-0022,UPP-0022-1,1,1,30400109,,2,2,
Upper Tibanban,UPP-0022,UPP-0022-2,1,1,21400203,,2,1,
Upper Tibanban,UPP-0022,UPP-0022-3,1,1,80000010,,2,2,
Upper Tibanban,UPP-0023,UPP-0023-1,2,1,10000104,99,,,
Upper Tibanban,UPP-0023,UPP-0023-2,2,3,21400101,01,2,1,
Upper Tibanban,UPP-0023,UPP-0023-3,1,3,60000006,,1,2,
Upper Tibanban,UPP-0023,UPP-0023-4,2,2,60000004,16,1,1,
Upper Tibanban,UPP-0023,UPP-0023-5,1,3,10000103,,2,1,
Upper Tibanban,UPP-0023,UPP-0023-6,1,2,20400102,,1,1,
Upper Tibanban,UPP-0024,UPP-0024-1,2,2,80000010,11,,,
Upper Tibanban,UPP-0024,UPP-0024-2,1,2,60000001,,1,1,
Upper Tibanban,UPP-0024,UPP-0024-3,2,2,30400107,10,2,2,
Upper Tibanban,UPP-0024,UPP-0024-4,2,1,00000000,16,2,2,
Upper Tibanban,UPP-0024,UPP-0024-5,2,3,60000004,02,,,
Upper Tibanban,UPP-0025,UPP-0025-1,2,3,70000010,05,1,2,
Upper Tibanban,UPP-0025,UPP-0025-2,2,3,21400301,02,,,
Upper Tibanban,UPP-0025,UPP-0025-3,2,3,21400105,06,1,1,
Upper Tibanban,UPP-0025,UPP-0025-4,2,3,60000004,17,2,1,
Upper Tibanban,UPP-0025,UPP-0025-5,2,1,80000010,17,2,1,
Upper Tibanban,UPP-0025,UPP-0025-6,1,1,11000105,,1,2,
Upper Tibanban,UPP-0026,UPP-0026-1,1,3,11000102,,1,1,
Upper Tibanban,UPP-0026,UPP-0026-2,1,1,50000001,,1,2,
Upper Tibanban,UPP-0027,UPP-0027-1,1,2,21400201,,,,
Upper Tibanban,UPP-0027,UPP-0027-2,2,1,30400303,99,1,2,
Upper Tibanban,UPP-0027,UPP-0027-3,2,2,40000001,07,1,1,
Upper Tibanban,UPP-0027,UPP-0027-4,2,1,10000101,15,,,
Upper Tibanban,UPP-0027,UPP-0027-5,1,2,30500006,,1,2,
Upper Tibanban,UPP-0028,UPP-0028-1,2,2,30400109,15,1,2,
Upper Tibanban,UPP-0028,UPP-0028-2,1,1,11000301,,1,2,
Upper Tibanban,UPP-0028,UPP-0028-3,1,2,60000004,,2,1,
